comparison_file,instance_id,repo,condition,replication_index,clean_success,degraded_success,clean_fail_to_pass_failed_count,degraded_fail_to_pass_failed_count,clean_pass_to_pass_failed_count,degraded_pass_to_pass_failed_count,target_success_changed,fail_to_pass_failed_count_delta,pass_to_pass_failed_count_delta,clean_files_opened_before_first_edit,degraded_files_opened_before_first_edit,files_opened_before_first_edit_delta,clean_exploration_efficiency,degraded_exploration_efficiency,exploration_efficiency_delta,clean_total_tokens_corrected,degraded_total_tokens_corrected,total_tokens_corrected_delta,clean_input_tokens,degraded_input_tokens,clean_cached_input_tokens,degraded_cached_input_tokens,clean_output_tokens,degraded_output_tokens,clean_changed_file_count,degraded_changed_file_count,changed_file_count_delta,changed_file_overlap_count,clean_only_changed_file_count,degraded_only_changed_file_count,clean_changed_files,degraded_changed_files,clean_opened_files_before_first_edit,degraded_opened_files_before_first_edit,clean_dead_end_file_opens,degraded_dead_end_file_opens,dead_end_file_opens_delta
scikit-learn_scikit-learn-25232_comments_docstrings_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,comments_docstrings,2,True,True,0,0,0,0,False,0,0,3,3,0,0.6667,0.6667,0.0,840823,882581,41758,834844,875307,752640,782336,5979,7274,2,2,0,2,0,0,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,1,1,0
scikit-learn_scikit-learn-25232_remove_tests_rep_3_oracle_comparison.json,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,remove_tests,3,True,True,0,0,0,0,False,0,0,3,5,2,0.6667,0.2,-0.4666999999999999,1148003,706913,-441090,1140256,699908,1035520,647936,7747,7005,2,3,1,2,0,1,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_common.py|sklearn/impute/tests/test_impute.py,sklearn/impute/_iterative.py|sklearn/impute/tests/test_impute.py|sklearn/impute/_base.py,sklearn/impute/_iterative.py|sklearn/impute/_base.py|sklearn/impute/tests/test_base.py|sklearn/experimental/tests/test_enable_iterative_imputer.py|sklearn/impute/tests/test_common.py,1,4,3
scikit-learn_scikit-learn-25931_naming_rep_0_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,naming,0,True,False,0,0,0,1,True,0,1,2,3,1,1.0,0.6667,-0.3333,393707,637890,244183,390718,633405,325120,581120,2989,4485,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py|sklearn/tests/test_base.py,0,1,1
scikit-learn_scikit-learn-25931_type_hints_rep_1_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,type_hints,1,True,True,0,0,0,0,False,0,0,2,4,2,1.0,0.5,-0.5,458204,422317,-35887,454610,418505,388224,379392,3594,3812,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py|sklearn/tests/test_base.py|sklearn/utils/_testing.py,0,2,2
scikit-learn_scikit-learn-25931_comments_docstrings_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,comments_docstrings,2,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,444694,703306,258612,440882,698020,398848,649472,3812,5286,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,0,0,0
scikit-learn_scikit-learn-25931_remove_tests_rep_3_oracle_comparison.json,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,remove_tests,3,True,True,0,0,0,0,False,0,0,2,1,-1,1.0,1.0,0.0,455760,567872,112112,452006,562718,380288,493440,3754,5154,2,2,0,2,0,0,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py|sklearn/ensemble/tests/test_iforest.py,sklearn/ensemble/_iforest.py,0,0,0
scikit-learn_scikit-learn-25973_naming_rep_0_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,naming,0,True,True,0,0,0,0,False,0,0,6,5,-1,0.3333,0.4,0.0667,347768,549894,202126,343506,545090,303872,460416,4262,4804,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/utils/_param_validation.py|sklearn/utils/tests/test_param_validation.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/model_selection/tests/test_split.py,4,3,-1
scikit-learn_scikit-learn-25973_type_hints_rep_1_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,type_hints,1,True,True,0,0,0,0,False,0,0,6,7,1,0.3333,0.2857,-0.0475999999999999,477202,451756,-25446,473021,447282,429440,363648,4181,4474,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/feature_selection/_rfe.py|sklearn/model_selection/tests/test_split.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/tests/test_search.py|sklearn/model_selection/_split.py|sklearn/model_selection/tests/test_split.py|sklearn/base.py,4,5,1
scikit-learn_scikit-learn-25973_comments_docstrings_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,comments_docstrings,2,True,True,0,0,0,0,False,0,0,7,4,-3,0.2857,0.5,0.2143,467618,521606,53988,463251,517210,420224,473728,4367,4396,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py|sklearn/model_selection/_split.py|sklearn/feature_selection/_rfe.py|sklearn/model_selection/tests/test_split.py|sklearn/base.py,sklearn/model_selection/_split.py|sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_search.py,5,2,-3
scikit-learn_scikit-learn-25973_remove_tests_rep_3_oracle_comparison.json,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,remove_tests,3,True,True,0,0,0,0,False,0,0,4,7,3,0.5,0.2857,-0.2143,608913,980142,371229,603474,970108,524160,888576,5439,10034,2,2,0,2,0,0,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py,sklearn/feature_selection/_sequential.py|sklearn/model_selection/_search.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_split.py,sklearn/feature_selection/_sequential.py|sklearn/feature_selection/tests/test_sequential.py|sklearn/model_selection/_split.py|sklearn/model_selection/_search.py|sklearn/model_selection/tests/test_split.py|sklearn/feature_selection/tests/test_feature_select.py|sklearn/model_selection/tests/test_search.py,2,5,3
astropy_astropy-14365_naming_rep_0_oracle_comparison.json,astropy__astropy-14365,astropy/astropy,naming,0,False,False,1,1,0,0,False,0,0,2,2,0,1.0,1.0,0.0,424904,182839,-242065,422187,180580,385024,149760,2717,2259,2,2,0,2,0,0,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,0,0,0
astropy_astropy-14365_type_hints_rep_1_oracle_comparison.json,astropy__astropy-14365,astropy/astropy,type_hints,1,False,False,1,1,0,0,False,0,0,2,2,0,1.0,1.0,0.0,247115,470352,223237,244786,466838,180736,389504,2329,3514,2,2,0,2,0,0,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,0,0,0
astropy_astropy-14365_comments_docstrings_rep_2_oracle_comparison.json,astropy__astropy-14365,astropy/astropy,comments_docstrings,2,False,False,1,1,0,8,False,0,8,2,2,0,1.0,1.0,0.0,310234,436992,126758,307622,432318,271744,393088,2612,4674,2,2,0,2,0,0,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/tests/test_qdp.py|astropy/io/ascii/qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,0,0,0
astropy_astropy-14365_remove_tests_rep_3_oracle_comparison.json,astropy__astropy-14365,astropy/astropy,remove_tests,3,False,False,1,1,0,0,False,0,0,2,3,1,1.0,0.3333,-0.6667000000000001,293926,381447,87521,291345,377296,228736,341120,2581,4151,2,1,-1,1,1,0,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_qdp.py,astropy/io/ascii/qdp.py|astropy/io/ascii/tests/test_read.py|astropy/io/ascii/tests/test_write.py,0,2,2
astropy_astropy-14182_naming_rep_0_oracle_comparison.json,astropy__astropy-14182,astropy/astropy,naming,0,True,False,0,1,0,0,True,1,0,3,4,1,0.6667,0.5,-0.1666999999999999,320360,631928,311568,316799,627374,252672,537728,3561,4554,2,2,0,2,0,0,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/fixedwidth.py|astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/fixedwidth.py|astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_fixedwidth.py|astropy/io/ascii/tests/test_rst.py,1,2,1
astropy_astropy-14182_type_hints_rep_1_oracle_comparison.json,astropy__astropy-14182,astropy/astropy,type_hints,1,True,True,0,0,0,0,False,0,0,4,4,0,0.5,0.5,0.0,458188,734334,276146,453802,729360,416128,645120,4386,4974,2,2,0,2,0,0,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/fixedwidth.py|astropy/io/ascii/tests/test_fixedwidth.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/fixedwidth.py|astropy/io/ascii/tests/test_rst.py|docs/changes/README.rst,2,2,0
astropy_astropy-14182_comments_docstrings_rep_2_oracle_comparison.json,astropy__astropy-14182,astropy/astropy,comments_docstrings,2,True,True,0,0,0,0,False,0,0,4,6,2,0.5,0.3333,-0.1667,449081,548341,99260,444814,543083,375808,461440,4267,5258,2,2,0,2,0,0,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/fixedwidth.py|astropy/io/ascii/tests/test_rst.py|astropy/io/ascii/tests/test_fixedwidth.py,astropy/io/ascii/rst.py|astropy/io/ascii/fixedwidth.py|astropy/io/ascii/tests/test_fixedwidth.py|astropy/io/ascii/tests/test_rst.py|astropy/io/ascii/core.py|astropy/io/ascii/ui.py,2,4,2
astropy_astropy-14182_remove_tests_rep_3_oracle_comparison.json,astropy__astropy-14182,astropy/astropy,remove_tests,3,True,True,0,0,0,0,False,0,0,4,5,1,0.5,0.2,-0.3,320309,507518,187209,316528,502773,281856,468736,3781,4745,2,2,0,1,1,1,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/tests/test_fixedwidth.py,astropy/io/ascii/rst.py|astropy/io/ascii/fixedwidth.py|astropy/io/ascii/tests/test_fixedwidth.py|astropy/io/ascii/tests/test_rst.py,astropy/io/ascii/rst.py|astropy/io/ascii/fixedwidth.py|astropy/io/ascii/tests/test_c_reader.py|astropy/io/ascii/tests/test_fixedwidth.py|astropy/io/ascii/tests/test_write.py,2,4,2
astropy_astropy-14539_naming_rep_0_oracle_comparison.json,astropy__astropy-14539,astropy/astropy,naming,0,True,True,0,0,0,0,False,0,0,2,3,1,1.0,0.6667,-0.3333,296989,1620500,1323511,294030,1613451,237952,1539328,2959,7049,2,2,0,2,0,0,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py|astropy/io/fits/column.py,0,1,1
astropy_astropy-14539_type_hints_rep_1_oracle_comparison.json,astropy__astropy-14539,astropy/astropy,type_hints,1,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,482719,378447,-104272,478317,375337,435584,312960,4402,3110,2,2,0,2,0,0,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,0,0,0
astropy_astropy-14539_comments_docstrings_rep_2_oracle_comparison.json,astropy__astropy-14539,astropy/astropy,comments_docstrings,2,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,306729,284222,-22507,303982,281406,247552,250624,2747,2816,2,2,0,2,0,0,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,0,0,0
astropy_astropy-14539_remove_tests_rep_3_oracle_comparison.json,astropy__astropy-14539,astropy/astropy,remove_tests,3,True,True,0,0,0,0,False,0,0,2,2,0,1.0,0.5,-0.5,345434,291973,-53461,343089,289685,268672,230784,2345,2288,2,2,0,1,1,1,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_fitsdiff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_diff.py,astropy/io/fits/diff.py|astropy/io/fits/tests/test_fitsdiff.py,0,1,1
