comparison_file,instance_id,repo,condition,replication_index,clean_success,degraded_success,clean_fail_to_pass_failed_count,degraded_fail_to_pass_failed_count,clean_pass_to_pass_failed_count,degraded_pass_to_pass_failed_count,target_success_changed,fail_to_pass_failed_count_delta,pass_to_pass_failed_count_delta,clean_files_opened_before_first_edit,degraded_files_opened_before_first_edit,files_opened_before_first_edit_delta,clean_exploration_efficiency,degraded_exploration_efficiency,exploration_efficiency_delta,clean_total_tokens_corrected,degraded_total_tokens_corrected,total_tokens_corrected_delta,clean_input_tokens,degraded_input_tokens,clean_cached_input_tokens,degraded_cached_input_tokens,clean_output_tokens,degraded_output_tokens,clean_changed_file_count,degraded_changed_file_count,changed_file_count_delta,changed_file_overlap_count,clean_only_changed_file_count,degraded_only_changed_file_count,clean_changed_files,degraded_changed_files,clean_opened_files_before_first_edit,degraded_opened_files_before_first_edit,clean_dead_end_file_opens,degraded_dead_end_file_opens,dead_end_file_opens_delta,base_commit,changed_source_files_profile,changed_test_files_profile,overall_status,eligible_conditions,test_signal_level,type_hints_signal_level,type_hints_rationale,annotation_nodes,naming_signal_level,naming_rationale,naming_candidates,comments_signal_level,comments_docstrings_rationale,docstring_count,comment_count,remove_tests_signal_level,decision_summary,profile_missing,clean_success_degraded_failure,clean_failure_degraded_success,baseline_hard,degraded_failed_when_clean_failed,pass_to_pass_damage,fail_to_pass_damage,any_official_damage,token_delta_sign,clean_changed_file_list,degraded_changed_file_list,clean_opened_file_list,degraded_opened_file_list,comparison_path,type_hints_low_signal,type_hints_zero_annotation_surface
pytest-dev_pytest-10356_type_hints_rep_1_oracle_comparison.json,pytest-dev__pytest-10356,pytest-dev/pytest,type_hints,1,False,False,1,1,0,0,False,0,0,4,3,-1,0.5,0.6667,0.1666999999999999,638856,559123,-79733,632665,552929,574592,488448,6191,6194,2,2,0,2,0,0,src/_pytest/mark/structures.py|testing/test_mark.py,src/_pytest/mark/structures.py|testing/test_mark.py,src/_pytest/mark/structures.py|src/_pytest/python.py|testing/test_mark.py|src/_pytest/nodes.py,src/_pytest/mark/structures.py|testing/test_mark.py|src/_pytest/python.py,2,1,-1,3c1534944cbd34e8a41bc9e76818018fadefc9a1,src/_pytest/mark/structures.py,testing/test_mark.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 230 annotation nodes across source/test files.,230.0,high,Target surface has 202 local rename candidates before safety filtering.,202.0,high,Target surface has 28 docstrings and 73 comments.,28.0,73.0,high,Selected as one of the two additional pytest tasks for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,lower,"['src/_pytest/mark/structures.py', 'testing/test_mark.py']","['src/_pytest/mark/structures.py', 'testing/test_mark.py']","['src/_pytest/mark/structures.py', 'src/_pytest/python.py', 'testing/test_mark.py', 'src/_pytest/nodes.py']","['src/_pytest/mark/structures.py', 'testing/test_mark.py', 'src/_pytest/python.py']",archive/provenance/dev/active/bootstrap-2026-04-22/pytest-dev_pytest-10356_type_hints_rep_1_oracle_comparison.json,False,False
rep_1_oracle_comparison.json,pytest-dev__pytest-7432,pytest-dev/pytest,comments_docstrings,1,True,True,0,0,0,0,False,0,0,3,3,0,1.0,0.6667,-0.3333,601957,681797,79840,594999,674873,559488,635136,6958,6924,2,2,0,1,1,1,src/_pytest/skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py|src/_pytest/runner.py,0,1,1,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,higher,"['src/_pytest/skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'src/_pytest/runner.py']",archive/provenance/dev/active/bootstrap-2026-04-22/rep_1_oracle_comparison.json,False,False
rep_2_oracle_comparison.json,pytest-dev__pytest-7432,pytest-dev/pytest,comments_docstrings,2,True,True,0,0,0,0,False,0,0,3,3,0,1.0,0.6667,-0.3333,395871,427527,31656,389122,422472,360576,397568,6749,5055,2,2,0,1,1,1,src/_pytest/skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py|src/_pytest/runner.py,0,1,1,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,higher,"['src/_pytest/skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'src/_pytest/runner.py']",archive/provenance/dev/active/bootstrap-2026-04-22/rep_2_oracle_comparison.json,False,False
rep_3_remove_tests_oracle_comparison.json,pytest-dev__pytest-7432,pytest-dev/pytest,remove_tests,3,True,True,0,0,0,0,False,0,0,3,2,-1,0.6667,1.0,0.3333,458343,229546,-228797,452090,225511,402304,205184,6253,4035,2,3,1,2,0,1,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_terminal.py,1,0,-1,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,lower,"['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_terminal.py']",archive/provenance/dev/active/bootstrap-2026-04-22/rep_3_remove_tests_oracle_comparison.json,False,False
rep_4_remove_tests_oracle_comparison.json,pytest-dev__pytest-7432,pytest-dev/pytest,remove_tests,4,True,True,0,0,0,0,False,0,0,3,3,0,0.6667,0.6667,0.0,283057,299119,16062,279337,294214,254080,273024,3720,4905,2,3,1,2,0,1,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_terminal.py|testing/test_reports.py,1,1,0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,higher,"['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_terminal.py', 'testing/test_reports.py']",archive/provenance/dev/active/bootstrap-2026-04-22/rep_4_remove_tests_oracle_comparison.json,False,False
rep_5_type_hints_oracle_comparison.json,pytest-dev__pytest-7432,pytest-dev/pytest,type_hints,5,True,True,0,0,0,0,False,0,0,3,2,-1,0.6667,1.0,0.3333,353523,312176,-41347,348762,306910,317312,270976,4761,5266,2,2,0,2,0,0,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py,src/_pytest/skipping.py|testing/test_skipping.py,1,0,-1,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,lower,"['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py']",archive/provenance/dev/active/bootstrap-2026-04-22/rep_5_type_hints_oracle_comparison.json,True,True
rep_6_naming_oracle_comparison.json,pytest-dev__pytest-7432,pytest-dev/pytest,naming,6,True,True,0,0,0,0,False,0,0,4,2,-2,0.5,1.0,0.5,417880,456796,38916,412472,451420,339072,397440,5408,5376,2,2,0,2,0,0,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py,src/_pytest/skipping.py|testing/test_skipping.py|testing/test_terminal.py|.pilot-venv-py39/bin/python,src/_pytest/skipping.py|testing/test_skipping.py,2,0,-2,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,higher,"['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py']","['src/_pytest/skipping.py', 'testing/test_skipping.py', 'testing/test_terminal.py', '.pilot-venv-py39/bin/python']","['src/_pytest/skipping.py', 'testing/test_skipping.py']",archive/provenance/dev/active/bootstrap-2026-04-22/rep_6_naming_oracle_comparison.json,False,False
sklearn_remove_tests_rep_2_oracle_comparison.json,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,remove_tests,2,True,True,0,0,0,0,False,0,0,4,4,0,0.5,0.5,0.0,989746,1928147,938401,980915,1920093,871680,1801472,8831,8054,2,3,1,2,0,1,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_common.py|sklearn/metrics/tests/test_ranking.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py|.pilot-venv-py39/bin/python|sklearn/__check_build/__init__.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_common.py|sklearn/metrics/tests/test_classification.py|sklearn/metrics/_plot/tests/test_roc_curve_display.py,2,2,0,e886ce4e1444c61b865e7839c9cff5464ee20ace,sklearn/metrics/_ranking.py,sklearn/metrics/tests/test_ranking.py,GO,comments_docstrings|remove_tests,high,low,"The touched ranking logic is effectively untyped, so a type-hint condition would remove little useful information.",,medium,"Threshold semantics matter here, but aggressive renaming could become unfair because the task hinges on numerically meaningful identifiers such as `thresholds`, `fpr`, and `tpr`.",,high,"The touched source diff sits directly inside the `roc_curve` docstring and adjacent explanatory notes, making comments_docstrings a strong and very fair information-removal condition.",,,high,"Choose scikit-learn__scikit-learn-26194 as the new oracle-backed second task because it keeps the bounded file-scoped oracle, improves PASS_TO_PASS coverage, and has a very strong comments_docstrings surface in the touched roc_curve documentation.",,False,False,False,False,False,False,False,higher,"['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_common.py', 'sklearn/metrics/tests/test_ranking.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py', '.pilot-venv-py39/bin/python', 'sklearn/__check_build/__init__.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_common.py', 'sklearn/metrics/tests/test_classification.py', 'sklearn/metrics/_plot/tests/test_roc_curve_display.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sklearn_remove_tests_rep_2_oracle_comparison.json,False,False
sklearn_rep_0_oracle_comparison.json,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,comments_docstrings,0,True,True,0,0,0,0,False,0,0,3,2,-1,0.6667,1.0,0.3333,518843,400537,-118306,513325,395195,476928,357376,5518,5342,2,3,1,2,0,1,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,doc/modules/model_evaluation.rst|sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py|sklearn/metrics/_plot/roc_curve.py,sklearn/metrics/tests/test_ranking.py|sklearn/metrics/_ranking.py,1,0,-1,e886ce4e1444c61b865e7839c9cff5464ee20ace,sklearn/metrics/_ranking.py,sklearn/metrics/tests/test_ranking.py,GO,comments_docstrings|remove_tests,high,low,"The touched ranking logic is effectively untyped, so a type-hint condition would remove little useful information.",,medium,"Threshold semantics matter here, but aggressive renaming could become unfair because the task hinges on numerically meaningful identifiers such as `thresholds`, `fpr`, and `tpr`.",,high,"The touched source diff sits directly inside the `roc_curve` docstring and adjacent explanatory notes, making comments_docstrings a strong and very fair information-removal condition.",,,high,"Choose scikit-learn__scikit-learn-26194 as the new oracle-backed second task because it keeps the bounded file-scoped oracle, improves PASS_TO_PASS coverage, and has a very strong comments_docstrings surface in the touched roc_curve documentation.",,False,False,False,False,False,False,False,lower,"['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']","['doc/modules/model_evaluation.rst', 'sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py', 'sklearn/metrics/_plot/roc_curve.py']","['sklearn/metrics/tests/test_ranking.py', 'sklearn/metrics/_ranking.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sklearn_rep_0_oracle_comparison.json,False,False
sklearn_rep_1_oracle_comparison.json,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,comments_docstrings,1,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,460576,525605,65029,455492,520110,424320,474368,5084,5495,2,2,0,2,0,0,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,sklearn/metrics/_ranking.py|sklearn/metrics/tests/test_ranking.py,0,0,0,e886ce4e1444c61b865e7839c9cff5464ee20ace,sklearn/metrics/_ranking.py,sklearn/metrics/tests/test_ranking.py,GO,comments_docstrings|remove_tests,high,low,"The touched ranking logic is effectively untyped, so a type-hint condition would remove little useful information.",,medium,"Threshold semantics matter here, but aggressive renaming could become unfair because the task hinges on numerically meaningful identifiers such as `thresholds`, `fpr`, and `tpr`.",,high,"The touched source diff sits directly inside the `roc_curve` docstring and adjacent explanatory notes, making comments_docstrings a strong and very fair information-removal condition.",,,high,"Choose scikit-learn__scikit-learn-26194 as the new oracle-backed second task because it keeps the bounded file-scoped oracle, improves PASS_TO_PASS coverage, and has a very strong comments_docstrings surface in the touched roc_curve documentation.",,False,False,False,False,False,False,False,higher,"['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']","['sklearn/metrics/_ranking.py', 'sklearn/metrics/tests/test_ranking.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sklearn_rep_1_oracle_comparison.json,False,False
sphinx-doc_sphinx-10449_comments_docstrings_rep_2_oracle_comparison.json,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,comments_docstrings,2,True,True,0,0,0,0,False,0,0,5,6,1,0.4,0.3333,-0.0667,387291,558719,171428,383836,554545,337280,504704,3455,4174,4,3,-1,3,1,0,sphinx/ext/autodoc/typehints.py|tests/roots/test-ext-autodoc/target/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/__init__.py|sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tests/roots/test-ext-autodoc/target/typehints.py|sphinx/domains/python.py,tests/test_ext_autodoc_autoclass.py|sphinx/ext/autodoc/__init__.py|sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tests/roots/test-ext-autodoc/target/typehints.py|.pilot-venv-py39/bin/python,3,4,1,36367765fe780f962bba861bf368a765380bbc68,sphinx/ext/autodoc/typehints.py,tests/test_ext_autodoc_configs.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 25 annotation nodes.,25.0,high,Target surface has 129 local rename candidates before safety filtering.,129.0,medium,Target surface has 3 docstrings and 48 comments.,3.0,48.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sphinx/ext/autodoc/typehints.py', 'tests/roots/test-ext-autodoc/target/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/__init__.py', 'sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tests/roots/test-ext-autodoc/target/typehints.py', 'sphinx/domains/python.py']","['tests/test_ext_autodoc_autoclass.py', 'sphinx/ext/autodoc/__init__.py', 'sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tests/roots/test-ext-autodoc/target/typehints.py', '.pilot-venv-py39/bin/python']",archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-10449_comments_docstrings_rep_2_oracle_comparison.json,False,False
sphinx-doc_sphinx-10449_naming_rep_0_oracle_comparison.json,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,naming,0,True,True,0,0,0,0,False,0,0,5,4,-1,0.4,0.5,0.0999999999999999,416014,975565,559551,413002,970683,365824,838528,3012,4882,3,3,0,3,0,0,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_autoclass.py|tests/test_ext_autodoc_configs.py|sphinx/ext/autodoc/__init__.py|tests/roots/test-ext-autodoc/target/typehints.py,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|sphinx/ext/autodoc/__init__.py|tests/roots/test-ext-autodoc/target/typehints.py,3,2,-1,36367765fe780f962bba861bf368a765380bbc68,sphinx/ext/autodoc/typehints.py,tests/test_ext_autodoc_configs.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 25 annotation nodes.,25.0,high,Target surface has 129 local rename candidates before safety filtering.,129.0,medium,Target surface has 3 docstrings and 48 comments.,3.0,48.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_autoclass.py', 'tests/test_ext_autodoc_configs.py', 'sphinx/ext/autodoc/__init__.py', 'tests/roots/test-ext-autodoc/target/typehints.py']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'sphinx/ext/autodoc/__init__.py', 'tests/roots/test-ext-autodoc/target/typehints.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-10449_naming_rep_0_oracle_comparison.json,False,False
sphinx-doc_sphinx-10449_remove_tests_rep_3_oracle_comparison.json,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,remove_tests,3,True,True,0,0,0,0,False,0,0,4,6,2,0.5,0.1667,-0.3333,374935,762784,387849,371474,757914,330496,652288,3461,4870,3,4,1,3,0,1,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/roots/test-ext-autodoc/target/typehints.py|tests/test_ext_autodoc_configs.py|sphinx/ext/autodoc/__init__.py,sphinx/ext/autodoc/__init__.py|sphinx/ext/autodoc/typehints.py|tests/roots/test-ext-autodoc/target/typehints.py|tests/test_ext_autodoc_autoclass.py|tests/test_ext_autodoc.py|tests/test_ext_autodoc_autofunction.py,2,5,3,36367765fe780f962bba861bf368a765380bbc68,sphinx/ext/autodoc/typehints.py,tests/test_ext_autodoc_configs.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 25 annotation nodes.,25.0,high,Target surface has 129 local rename candidates before safety filtering.,129.0,medium,Target surface has 3 docstrings and 48 comments.,3.0,48.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/roots/test-ext-autodoc/target/typehints.py', 'tests/test_ext_autodoc_configs.py', 'sphinx/ext/autodoc/__init__.py']","['sphinx/ext/autodoc/__init__.py', 'sphinx/ext/autodoc/typehints.py', 'tests/roots/test-ext-autodoc/target/typehints.py', 'tests/test_ext_autodoc_autoclass.py', 'tests/test_ext_autodoc.py', 'tests/test_ext_autodoc_autofunction.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-10449_remove_tests_rep_3_oracle_comparison.json,False,False
sphinx-doc_sphinx-10449_type_hints_rep_1_oracle_comparison.json,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,type_hints,1,True,True,0,0,0,0,False,0,0,4,4,0,0.5,0.5,0.0,554643,864539,309896,550491,859651,505600,706304,4152,4888,3,3,0,3,0,0,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tox.ini,sphinx/ext/autodoc/typehints.py|tests/test_ext_autodoc_configs.py|tests/roots/test-ext-autodoc/target/typehints.py|sphinx/ext/autodoc/__init__.py,sphinx/ext/autodoc/typehints.py|sphinx/ext/autodoc/__init__.py|tests/test_ext_autodoc_configs.py|tests/roots/test-ext-autodoc/target/typehints.py,2,2,0,36367765fe780f962bba861bf368a765380bbc68,sphinx/ext/autodoc/typehints.py,tests/test_ext_autodoc_configs.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 25 annotation nodes.,25.0,high,Target surface has 129 local rename candidates before safety filtering.,129.0,medium,Target surface has 3 docstrings and 48 comments.,3.0,48.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tox.ini']","['sphinx/ext/autodoc/typehints.py', 'tests/test_ext_autodoc_configs.py', 'tests/roots/test-ext-autodoc/target/typehints.py', 'sphinx/ext/autodoc/__init__.py']","['sphinx/ext/autodoc/typehints.py', 'sphinx/ext/autodoc/__init__.py', 'tests/test_ext_autodoc_configs.py', 'tests/roots/test-ext-autodoc/target/typehints.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-10449_type_hints_rep_1_oracle_comparison.json,False,False
sphinx-doc_sphinx-9367_comments_docstrings_rep_2_oracle_comparison.json,sphinx-doc__sphinx-9367,sphinx-doc/sphinx,comments_docstrings,2,True,True,0,0,0,0,False,0,0,2,2,0,1.0,1.0,0.0,246085,304223,58138,244246,302057,220288,267264,1839,2166,4,4,0,4,0,0,setup.py|sphinx/pycode/ast.py|tests/test_pycode_ast.py|tox.ini,setup.py|sphinx/pycode/ast.py|tests/test_pycode_ast.py|tox.ini,tests/test_pycode_ast.py|sphinx/pycode/ast.py,sphinx/pycode/ast.py|tests/test_pycode_ast.py,0,0,0,6918e69600810a4664e53653d6ff0290c3c4a788,sphinx/pycode/ast.py,tests/test_pycode_ast.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 67 annotation nodes.,67.0,high,Target surface has 49 local rename candidates before safety filtering.,49.0,high,Target surface has 5 docstrings and 59 comments.,5.0,59.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['setup.py', 'sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', 'tox.ini']","['setup.py', 'sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', 'tox.ini']","['tests/test_pycode_ast.py', 'sphinx/pycode/ast.py']","['sphinx/pycode/ast.py', 'tests/test_pycode_ast.py']",archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-9367_comments_docstrings_rep_2_oracle_comparison.json,False,False
sphinx-doc_sphinx-9367_naming_rep_0_oracle_comparison.json,sphinx-doc__sphinx-9367,sphinx-doc/sphinx,naming,0,True,True,0,0,0,0,False,0,0,2,3,1,1.0,0.6667,-0.3333,176505,313277,136772,174863,309837,144128,272896,1642,3440,4,4,0,4,0,0,setup.py|sphinx/pycode/ast.py|tests/test_pycode_ast.py|tox.ini,setup.py|sphinx/pycode/ast.py|tests/test_pycode_ast.py|tox.ini,tests/test_pycode_ast.py|sphinx/pycode/ast.py,sphinx/pycode/ast.py|tests/test_pycode_ast.py|.pilot-venv-py39/bin/python,0,1,1,6918e69600810a4664e53653d6ff0290c3c4a788,sphinx/pycode/ast.py,tests/test_pycode_ast.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 67 annotation nodes.,67.0,high,Target surface has 49 local rename candidates before safety filtering.,49.0,high,Target surface has 5 docstrings and 59 comments.,5.0,59.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['setup.py', 'sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', 'tox.ini']","['setup.py', 'sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', 'tox.ini']","['tests/test_pycode_ast.py', 'sphinx/pycode/ast.py']","['sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', '.pilot-venv-py39/bin/python']",archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-9367_naming_rep_0_oracle_comparison.json,False,False
sphinx-doc_sphinx-9367_remove_tests_rep_3_oracle_comparison.json,sphinx-doc__sphinx-9367,sphinx-doc/sphinx,remove_tests,3,True,True,0,0,0,0,False,0,0,2,1,-1,1.0,1.0,0.0,212776,284400,71624,210909,281818,192128,214016,1867,2582,4,4,0,4,0,0,setup.py|sphinx/pycode/ast.py|tests/test_pycode_ast.py|tox.ini,setup.py|sphinx/pycode/ast.py|tests/test_pycode_ast.py|tox.ini,tests/test_pycode_ast.py|sphinx/pycode/ast.py,sphinx/pycode/ast.py,0,0,0,6918e69600810a4664e53653d6ff0290c3c4a788,sphinx/pycode/ast.py,tests/test_pycode_ast.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,high,Target surface has 67 annotation nodes.,67.0,high,Target surface has 49 local rename candidates before safety filtering.,49.0,high,Target surface has 5 docstrings and 59 comments.,5.0,59.0,high,Selected as a Sphinx task for the proper RQ1 matrix after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['setup.py', 'sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', 'tox.ini']","['setup.py', 'sphinx/pycode/ast.py', 'tests/test_pycode_ast.py', 'tox.ini']","['tests/test_pycode_ast.py', 'sphinx/pycode/ast.py']",['sphinx/pycode/ast.py'],archive/provenance/dev/active/bootstrap-2026-04-22/sphinx-doc_sphinx-9367_remove_tests_rep_3_oracle_comparison.json,False,False
