repo,repo_full,candidate_id,condition,status,completion_reason,fail_to_pass_passed,fail_to_pass_total,fail_to_pass_failed,pass_to_pass_passed,pass_to_pass_total,pass_to_pass_failed,failure_mode,agent_duration_seconds,oracle_duration_seconds,total_duration_seconds,edits_applied,files_opened_before_first_edit,exploration_efficiency,total_tokens_including_cache,uncached_input_plus_output_tokens,codex_input_tokens,codex_cached_input_tokens,codex_output_tokens,result_path,metrics_path,generated_at,agent_stdout_path,agent_stdout_present,jsonl_event_count,jsonl_parse_errors,first_edit_event_index,first_edit_detected_from_stdout,command_count_before_first_edit,command_count_after_first_edit,agent_message_count_before_first_edit,agent_message_count_after_first_edit,edit_event_count_before_first_edit,edit_event_count_after_first_edit,validation_test_command_count,validation_test_command_count_before_first_edit,validation_test_command_count_after_first_edit,failed_validation_test_command_count,failed_command_count,edit_test_edit_loop_proxy_count,failed_validation_followed_by_edit_count,command_failure_rate,validation_failure_rate
structlog,hynek/structlog,structlog_pr_483,type_hints,SUCCESS,oracle_pass,2,2,0,57,57,0,success,116.53746485710144,10.521503925323486,127.05896878242493,2,4,0.5,461522,64978,456680,396544,4842,runs/structlog/structlog_pr_483/codex_cli/type_hints/rep_1/result.json,runs/structlog/structlog_pr_483/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T03:09:55.300832+00:00,runs/structlog/structlog_pr_483/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,61,0,27,True,11,11,3,5,0,3,6,1,5,3,3,3,3,0.13636363636363635,0.5
structlog,hynek/structlog,structlog_pr_483,comments_docstrings,SUCCESS,oracle_pass,2,2,0,57,57,0,success,213.64837050437927,9.909294843673706,223.55766534805295,2,4,0.5,855063,84119,847561,770944,7502,runs/structlog/structlog_pr_483/codex_cli/comments_docstrings/rep_1/result.json,runs/structlog/structlog_pr_483/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T03:17:08.722441+00:00,runs/structlog/structlog_pr_483/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,88,0,25,True,10,25,3,6,0,3,7,0,7,2,5,5,2,0.14285714285714285,0.2857142857142857
structlog,hynek/structlog,structlog_pr_483,remove_tests,SUCCESS,oracle_pass,2,2,0,57,57,0,success,155.41586875915527,9.749492645263672,165.16536140441897,2,7,0.2857,713720,76408,707178,637312,6542,runs/structlog/structlog_pr_483/codex_cli/remove_tests/rep_1/result.json,runs/structlog/structlog_pr_483/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T03:19:53.915776+00:00,runs/structlog/structlog_pr_483/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,83,0,40,True,17,17,4,4,0,2,6,1,5,3,5,0,0,0.14705882352941177,0.5
structlog,hynek/structlog,structlog_pr_489,clean,SUCCESS,oracle_pass,2,2,0,32,32,0,success,772.377997636795,10.561338901519775,782.9393365383148,1,5,0.4,1603929,106201,1588067,1497728,15862,runs/structlog/structlog_pr_489/codex_cli/clean/rep_1/result.json,runs/structlog/structlog_pr_489/codex_cli/clean/rep_1/metrics.json,2026-04-28T03:32:56.872353+00:00,runs/structlog/structlog_pr_489/codex_cli/clean/rep_1/logs/agent_stdout.log,True,116,0,27,True,11,36,3,8,0,3,12,0,12,6,18,8,4,0.3829787234042553,0.5
structlog,hynek/structlog,structlog_pr_489,naming,SUCCESS,oracle_pass,2,2,0,32,32,0,success,405.9712426662445,10.758101224899292,416.7293438911438,2,6,0.3333,1547079,111047,1535885,1436032,11194,runs/structlog/structlog_pr_489/codex_cli/naming/rep_1/result.json,runs/structlog/structlog_pr_489/codex_cli/naming/rep_1/metrics.json,2026-04-28T03:49:21.725714+00:00,runs/structlog/structlog_pr_489/codex_cli/naming/rep_1/logs/agent_stdout.log,True,86,0,21,True,8,25,3,6,0,2,6,0,6,2,2,3,1,0.06060606060606061,0.3333333333333333
structlog,hynek/structlog,structlog_pr_489,type_hints,SUCCESS,oracle_pass,2,2,0,32,32,0,success,557.5453581809998,10.521356582641602,568.0667147636414,1,4,0.5,971797,100245,962451,871552,9346,runs/structlog/structlog_pr_489/codex_cli/type_hints/rep_1/result.json,runs/structlog/structlog_pr_489/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T03:42:24.964852+00:00,runs/structlog/structlog_pr_489/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,89,0,39,True,15,19,6,5,0,2,8,2,6,3,10,2,2,0.29411764705882354,0.375
structlog,hynek/structlog,structlog_pr_489,comments_docstrings,FAIL,oracle_fail,0,2,2,32,32,0,focal_failure,554.5957615375519,10.984418869018556,565.5801804065704,1,5,0.4,1245190,108934,1232937,1136256,12253,runs/structlog/structlog_pr_489/codex_cli/comments_docstrings/rep_1/result.json,runs/structlog/structlog_pr_489/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T03:58:47.335813+00:00,runs/structlog/structlog_pr_489/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,104,0,73,True,31,12,6,2,0,2,10,6,4,6,13,3,6,0.3023255813953488,0.6
structlog,hynek/structlog,structlog_pr_489,remove_tests,SUCCESS,oracle_pass,2,2,0,32,32,0,success,268.7243676185608,9.620289087295532,278.3446567058563,1,6,0.1667,1028728,128632,1020392,900096,8336,runs/structlog/structlog_pr_489/codex_cli/remove_tests/rep_1/result.json,runs/structlog/structlog_pr_489/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T04:03:25.710179+00:00,runs/structlog/structlog_pr_489/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,87,0,28,True,11,22,4,5,0,1,3,0,3,3,9,0,0,0.2727272727272727,1.0
structlog,hynek/structlog,structlog_pr_713,clean,SUCCESS,oracle_pass,1,1,0,91,91,0,success,123.92041802406312,12.055251836776732,135.97566986083984,2,4,0.5,308095,71807,303755,236288,4340,runs/structlog/structlog_pr_713/codex_cli/clean/rep_1/result.json,runs/structlog/structlog_pr_713/codex_cli/clean/rep_1/metrics.json,2026-04-28T02:48:12.834691+00:00,runs/structlog/structlog_pr_713/codex_cli/clean/rep_1/logs/agent_stdout.log,True,53,0,17,True,6,13,3,5,0,2,3,0,3,2,3,0,0,0.15789473684210525,0.6666666666666666
structlog,hynek/structlog,structlog_pr_713,naming,SUCCESS,oracle_pass,1,1,0,91,91,0,success,117.74404287338255,11.50971269607544,129.253755569458,2,3,0.6667,352033,59553,347014,292480,5019,runs/structlog/structlog_pr_713/codex_cli/naming/rep_1/result.json,runs/structlog/structlog_pr_713/codex_cli/naming/rep_1/metrics.json,2026-04-28T02:53:13.234969+00:00,runs/structlog/structlog_pr_713/codex_cli/naming/rep_1/logs/agent_stdout.log,True,64,0,13,True,4,21,3,4,0,2,7,0,7,6,6,6,5,0.24,0.8571428571428571
structlog,hynek/structlog,structlog_pr_713,type_hints,SUCCESS,oracle_pass,1,1,0,91,91,0,success,158.79780268669128,12.268521070480348,171.06632375717163,2,2,1.0,343526,52198,338810,291328,4716,runs/structlog/structlog_pr_713/codex_cli/type_hints/rep_1/result.json,runs/structlog/structlog_pr_713/codex_cli/type_hints/rep_1/metrics.json,2026-04-28T02:51:03.942467+00:00,runs/structlog/structlog_pr_713/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,52,0,15,True,5,13,3,6,0,2,4,0,4,3,5,1,1,0.2777777777777778,0.75
structlog,hynek/structlog,structlog_pr_713,comments_docstrings,SUCCESS,oracle_pass,1,1,0,91,91,0,success,98.08252739906312,12.01246953010559,110.0949969291687,2,3,0.6667,226716,26396,223338,200320,3378,runs/structlog/structlog_pr_713/codex_cli/comments_docstrings/rep_1/result.json,runs/structlog/structlog_pr_713/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-28T02:55:03.361506+00:00,runs/structlog/structlog_pr_713/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,41,0,23,True,8,5,5,3,0,2,3,1,2,3,3,0,1,0.23076923076923078,1.0
structlog,hynek/structlog,structlog_pr_713,remove_tests,SUCCESS,oracle_pass,1,1,0,91,91,0,success,629.3524851799011,9.682495832443236,639.0349810123444,2,2,1.0,993992,57416,985417,936576,8575,runs/structlog/structlog_pr_713/codex_cli/remove_tests/rep_1/result.json,runs/structlog/structlog_pr_713/codex_cli/remove_tests/rep_1/metrics.json,2026-04-28T03:05:42.438489+00:00,runs/structlog/structlog_pr_713/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,90,0,25,True,10,22,3,11,0,4,8,0,8,3,7,7,3,0.21875,0.375
uvicorn,encode/uvicorn,uvicorn_pr_2183,clean,SUCCESS,oracle_pass,8,8,0,0,0,0,success,341.69465351104736,120.4415957927704,462.13624930381775,6,8,0.5,1279638,127638,1267135,1152000,12503,runs/uvicorn/uvicorn_pr_2183/codex_cli/clean/rep_1/result.json,runs/uvicorn/uvicorn_pr_2183/codex_cli/clean/rep_1/metrics.json,2026-04-27T17:24:29.357577+00:00,runs/uvicorn/uvicorn_pr_2183/codex_cli/clean/rep_1/logs/agent_stdout.log,True,106,0,39,True,13,18,3,4,0,5,4,0,4,1,3,3,1,0.0967741935483871,0.25
uvicorn,encode/uvicorn,uvicorn_pr_2183,naming,FAIL,oracle_fail,7,8,1,0,0,0,fail_to_pass_failed,253.20505237579343,58.33126139640808,311.53631377220154,3,3,0.6667,1159601,96689,1150367,1062912,9234,runs/uvicorn/uvicorn_pr_2183/codex_cli/naming/rep_1/result.json,runs/uvicorn/uvicorn_pr_2183/codex_cli/naming/rep_1/metrics.json,2026-04-27T18:10:50.051606+00:00,runs/uvicorn/uvicorn_pr_2183/codex_cli/naming/rep_1/logs/agent_stdout.log,True,91,0,40,True,17,16,3,5,0,5,6,0,6,2,3,4,2,0.09090909090909091,0.3333333333333333
uvicorn,encode/uvicorn,uvicorn_pr_2183,type_hints,SUCCESS,oracle_pass,8,8,0,0,0,0,success,271.3193984031677,36.75290060043335,308.0722990036011,3,5,0.4,1247599,145135,1237915,1102464,9684,runs/uvicorn/uvicorn_pr_2183/codex_cli/type_hints/rep_1/result.json,runs/uvicorn/uvicorn_pr_2183/codex_cli/type_hints/rep_1/metrics.json,2026-04-27T17:29:37.523587+00:00,runs/uvicorn/uvicorn_pr_2183/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,88,0,46,True,20,15,4,5,0,3,6,0,6,3,5,0,0,0.14285714285714285,0.5
uvicorn,encode/uvicorn,uvicorn_pr_2183,comments_docstrings,SUCCESS,oracle_pass,8,8,0,0,0,0,success,280.6297857761383,34.942453145980835,315.57223892211914,3,6,0.6667,1528828,148988,1517767,1379840,11061,runs/uvicorn/uvicorn_pr_2183/codex_cli/comments_docstrings/rep_1/result.json,runs/uvicorn/uvicorn_pr_2183/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-27T17:44:29.717613+00:00,runs/uvicorn/uvicorn_pr_2183/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,119,0,36,True,11,20,4,6,0,5,6,0,6,2,5,4,2,0.16129032258064516,0.3333333333333333
uvicorn,encode/uvicorn,uvicorn_pr_2183,remove_tests,SUCCESS,oracle_pass,8,8,0,0,0,0,success,361.3264970779419,35.236624240875244,396.56312131881714,5,7,0.4286,2036306,126674,2023946,1909632,12360,runs/uvicorn/uvicorn_pr_2183/codex_cli/remove_tests/rep_1/result.json,runs/uvicorn/uvicorn_pr_2183/codex_cli/remove_tests/rep_1/metrics.json,2026-04-27T17:51:06.304143+00:00,runs/uvicorn/uvicorn_pr_2183/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,131,0,52,True,15,24,4,4,0,8,3,0,3,3,6,3,3,0.15384615384615385,1.0
uvicorn,encode/uvicorn,uvicorn_pr_2561,clean,SUCCESS,oracle_pass,2,2,0,4,4,0,success,129.65555691719055,9.299823999404907,138.95538091659546,7,8,0.875,270289,35153,264579,235136,5710,runs/uvicorn/uvicorn_pr_2561/codex_cli/clean/rep_1/result.json,runs/uvicorn/uvicorn_pr_2561/codex_cli/clean/rep_1/metrics.json,2026-04-27T17:53:25.274710+00:00,runs/uvicorn/uvicorn_pr_2561/codex_cli/clean/rep_1/logs/agent_stdout.log,True,49,0,27,True,10,6,5,3,0,3,5,3,2,2,2,0,2,0.125,0.4
uvicorn,encode/uvicorn,uvicorn_pr_2561,naming,FAIL,oracle_fail,1,2,1,4,4,0,fail_to_pass_failed,185.2432940006256,15.104130506515505,200.3474245071411,7,8,0.875,530344,75176,522362,455168,7982,runs/uvicorn/uvicorn_pr_2561/codex_cli/naming/rep_1/result.json,runs/uvicorn/uvicorn_pr_2561/codex_cli/naming/rep_1/metrics.json,2026-04-27T17:59:37.895109+00:00,runs/uvicorn/uvicorn_pr_2561/codex_cli/naming/rep_1/logs/agent_stdout.log,True,73,0,22,True,8,16,4,6,0,6,5,0,5,2,2,4,2,0.08333333333333333,0.4
uvicorn,encode/uvicorn,uvicorn_pr_2561,type_hints,SUCCESS,oracle_pass,2,2,0,4,4,0,success,162.24609565734863,9.946099996566772,172.1921956539154,6,8,0.875,389116,42236,382349,346880,6767,runs/uvicorn/uvicorn_pr_2561/codex_cli/type_hints/rep_1/result.json,runs/uvicorn/uvicorn_pr_2561/codex_cli/type_hints/rep_1/metrics.json,2026-04-27T17:56:17.507955+00:00,runs/uvicorn/uvicorn_pr_2561/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,67,0,38,True,16,10,4,6,0,1,3,0,3,1,3,0,0,0.11538461538461539,0.3333333333333333
uvicorn,encode/uvicorn,uvicorn_pr_2561,comments_docstrings,SUCCESS,oracle_pass,2,2,0,4,4,0,success,111.62914633750916,9.506195306777954,121.13534164428712,2,6,0.6667,348081,31025,343780,317056,4301,runs/uvicorn/uvicorn_pr_2561/codex_cli/comments_docstrings/rep_1/result.json,runs/uvicorn/uvicorn_pr_2561/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-27T18:01:39.071326+00:00,runs/uvicorn/uvicorn_pr_2561/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,54,0,25,True,10,9,3,4,0,3,2,0,2,1,2,0,0,0.10526315789473684,0.5
uvicorn,encode/uvicorn,uvicorn_pr_2561,remove_tests,SUCCESS,oracle_pass,2,2,0,4,4,0,success,214.2122187614441,9.348941564559937,223.56116032600403,7,11,0.6364,565165,83757,556779,481408,8386,runs/uvicorn/uvicorn_pr_2561/codex_cli/remove_tests/rep_1/result.json,runs/uvicorn/uvicorn_pr_2561/codex_cli/remove_tests/rep_1/metrics.json,2026-04-27T18:05:22.667639+00:00,runs/uvicorn/uvicorn_pr_2561/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,81,0,41,True,18,14,3,5,0,3,4,0,4,2,4,2,1,0.125,0.5
uvicorn,encode/uvicorn,uvicorn_pr_2829,clean,SUCCESS,oracle_pass,4,4,0,166,166,0,success,243.37826204299927,10.033774614334106,253.41203665733337,3,4,0.75,1040148,113684,1029986,926464,10162,runs/uvicorn/uvicorn_pr_2829/codex_cli/clean/rep_1/result.json,runs/uvicorn/uvicorn_pr_2829/codex_cli/clean/rep_1/metrics.json,2026-04-27T16:55:35.214505+00:00,runs/uvicorn/uvicorn_pr_2829/codex_cli/clean/rep_1/logs/agent_stdout.log,True,86,0,23,True,9,22,3,6,0,6,9,0,9,5,5,8,5,0.16129032258064516,0.5555555555555556
uvicorn,encode/uvicorn,uvicorn_pr_2829,naming,SUCCESS,oracle_pass,4,4,0,166,166,0,success,412.85958075523376,86.37034606933594,499.2299268245697,3,7,0.5714,2255361,120577,2237390,2134784,17971,runs/uvicorn/uvicorn_pr_2829/codex_cli/naming/rep_1/result.json,runs/uvicorn/uvicorn_pr_2829/codex_cli/naming/rep_1/metrics.json,2026-04-27T17:07:59.565792+00:00,runs/uvicorn/uvicorn_pr_2829/codex_cli/naming/rep_1/logs/agent_stdout.log,True,114,0,35,True,15,27,3,8,0,8,8,0,8,6,9,6,5,0.21428571428571427,0.75
uvicorn,encode/uvicorn,uvicorn_pr_2829,type_hints,FAIL,oracle_fail,0,4,4,166,166,0,fail_to_pass_failed,226.0638508796692,10.840720653533936,236.90457153320312,3,5,0.6,888998,105126,879800,783872,9198,runs/uvicorn/uvicorn_pr_2829/codex_cli/type_hints/rep_1/result.json,runs/uvicorn/uvicorn_pr_2829/codex_cli/type_hints/rep_1/metrics.json,2026-04-27T16:59:40.308955+00:00,runs/uvicorn/uvicorn_pr_2829/codex_cli/type_hints/rep_1/logs/agent_stdout.log,True,84,0,36,True,15,15,4,7,0,5,7,0,7,3,4,5,2,0.13333333333333333,0.42857142857142855
uvicorn,encode/uvicorn,uvicorn_pr_2829,comments_docstrings,SUCCESS,oracle_pass,4,4,0,166,166,0,success,279.1378982067108,47.4634964466095,326.6013946533203,3,5,0.6,941372,91068,931367,850304,10005,runs/uvicorn/uvicorn_pr_2829/codex_cli/comments_docstrings/rep_1/result.json,runs/uvicorn/uvicorn_pr_2829/codex_cli/comments_docstrings/rep_1/metrics.json,2026-04-27T17:13:26.290103+00:00,runs/uvicorn/uvicorn_pr_2829/codex_cli/comments_docstrings/rep_1/logs/agent_stdout.log,True,91,0,31,True,13,18,3,9,0,7,9,0,9,4,5,7,4,0.16129032258064516,0.4444444444444444
uvicorn,encode/uvicorn,uvicorn_pr_2829,remove_tests,SUCCESS,oracle_pass,4,4,0,166,166,0,success,151.8610384464264,48.912848711013794,200.77388715744016,2,7,0.2857,455401,48105,449059,407296,6342,runs/uvicorn/uvicorn_pr_2829/codex_cli/remove_tests/rep_1/result.json,runs/uvicorn/uvicorn_pr_2829/codex_cli/remove_tests/rep_1/metrics.json,2026-04-27T17:16:47.164113+00:00,runs/uvicorn/uvicorn_pr_2829/codex_cli/remove_tests/rep_1/logs/agent_stdout.log,True,60,0,21,True,8,15,3,4,0,2,3,0,3,2,4,0,0,0.17391304347826086,0.6666666666666666
