comparison_file,side,instance_id,repo,condition,chosen_condition,replication_index,target_success,fail_to_pass_failed_count,pass_to_pass_failed_count,log_path,event_count,first_edit_event_index,first_edit_observed,bootstrap_event_count,bootstrap_command_count,bootstrap_failed_command_count,bootstrap_edit_event_count,bootstrap_agent_message_count,bootstrap_test_command_count,bootstrap_failed_test_command_count,bootstrap_test_commands,bootstrap_failed_test_commands,execution_event_count,execution_command_count,execution_failed_command_count,execution_edit_event_count,execution_agent_message_count,execution_test_command_count,execution_failed_test_command_count,execution_test_commands,execution_failed_test_commands,total_command_count,total_test_command_count,total_failed_test_command_count
matplotlib_matplotlib-26291_comments_docstrings_rep_2_oracle_comparison.json,clean,matplotlib__matplotlib-26291,matplotlib/matplotlib,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-26291/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,49,22,True,22,8,1,0,4,0,0,,,27,9,0,4,4,2,0,"/usr/bin/bash -lc ""MPLCONFIGDIR=/tmp/mplconfig .pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py -k 'inset_axes_tight_bbox or inset_axes_complete'""|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig .pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py'",,17,2,0
matplotlib_matplotlib-26291_comments_docstrings_rep_2_oracle_comparison.json,degraded,matplotlib__matplotlib-26291,matplotlib/matplotlib,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-26291/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,47,26,True,26,10,1,0,4,0,0,,,21,7,0,2,4,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_inset_axes_tight_bbox'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_inset_colorbar_tight_layout_smoketest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_gettightbbox lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_image_grid_each_left_label_mode_all lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_image_grid_single_bottom lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_image_grid',,17,2,0
matplotlib_matplotlib-26291_remove_tests_rep_3_oracle_comparison.json,clean,matplotlib__matplotlib-26291,matplotlib/matplotlib,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-26291/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,41,19,True,19,7,0,0,3,0,0,,,22,7,0,4,3,3,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_inset_axes_tight_bbox'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_inset_axes_complete lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py::test_inset_axes_tight_bbox'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_axes_grid1.py -k ""inset_axes""'",,14,3,0
matplotlib_matplotlib-26291_remove_tests_rep_3_oracle_comparison.json,degraded,matplotlib__matplotlib-26291,matplotlib/matplotlib,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/matplotlib__matplotlib-26291/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,58,32,True,32,13,4,0,4,0,0,,,26,9,1,4,3,2,0,/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/matplotlib/tests/test_bbox_tight.py::test_bbox_inches_tight_layout_notconstrained -q'|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/mplconfig ./.pilot-venv-py39/bin/python -m pytest lib/mpl_toolkits/axes_grid1/tests/test_inset_locator.py -q',,22,2,0
pylint-dev_pylint-4970_naming_rep_0_oracle_comparison.json,clean,pylint-dev__pylint-4970,pylint-dev/pylint,clean,naming,0,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,56,38,True,38,16,1,0,4,0,0,,,18,5,1,4,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',,21,1,0
pylint-dev_pylint-4970_naming_rep_0_oracle_comparison.json,degraded,pylint-dev__pylint-4970,pylint-dev/pylint,naming,naming,0,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,94,67,True,67,30,1,0,5,0,0,,,27,8,1,6,4,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',38,2,1
pylint-dev_pylint-4970_type_hints_rep_1_oracle_comparison.json,clean,pylint-dev__pylint-4970,pylint-dev/pylint,clean,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,73,40,True,40,17,0,0,4,0,0,,,33,11,1,6,4,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',28,2,1
pylint-dev_pylint-4970_type_hints_rep_1_oracle_comparison.json,degraded,pylint-dev__pylint-4970,pylint-dev/pylint,type_hints,type_hints,1,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,68,39,True,39,17,0,0,3,0,0,,,29,9,1,6,4,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',26,2,1
pylint-dev_pylint-4970_comments_docstrings_rep_2_oracle_comparison.json,clean,pylint-dev__pylint-4970,pylint-dev/pylint,clean,comments_docstrings,2,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,62,35,True,35,15,0,0,3,0,0,,,27,8,0,6,4,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py::test_min_similarity_lines_zero_disables_similarity_check tests/test_self.py::TestRunTC::test_min_similarity_lines_zero_disables_duplicate_code'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',,23,2,0
pylint-dev_pylint-4970_comments_docstrings_rep_2_oracle_comparison.json,degraded,pylint-dev__pylint-4970,pylint-dev/pylint,comments_docstrings,comments_docstrings,2,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,83,42,True,42,18,0,0,4,0,0,,,41,14,2,8,4,3,2,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py',32,3,2
pylint-dev_pylint-4970_remove_tests_rep_3_oracle_comparison.json,clean,pylint-dev__pylint-4970,pylint-dev/pylint,clean,remove_tests,3,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,68,52,True,52,23,0,0,4,0,0,,,16,4,0,4,3,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_similar.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_self.py::TestRunTC::test_duplicate_code_min_similarity_zero',,27,2,0
pylint-dev_pylint-4970_remove_tests_rep_3_oracle_comparison.json,degraded,pylint-dev__pylint-4970,pylint-dev/pylint,remove_tests,remove_tests,3,False,1,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4970/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,48,33,True,33,14,0,0,3,0,0,,,15,3,0,4,4,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_self.py::TestRunTC::test_duplicate_code_raw_strings tests/test_self.py::TestRunTC::test_duplicate_code_disabled_with_min_similarity_lines_zero',,17,1,0
pylint-dev_pylint-6903_naming_rep_0_oracle_comparison.json,clean,pylint-dev__pylint-6903,pylint-dev/pylint,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,40,23,True,23,9,0,0,3,0,0,,,17,4,0,4,4,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py tests/test_pylint_runners.py tests/config/test_config.py',,13,2,0
pylint-dev_pylint-6903_naming_rep_0_oracle_comparison.json,degraded,pylint-dev__pylint-6903,pylint-dev/pylint,naming,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,59,28,True,28,11,0,0,4,0,0,,,31,10,1,6,4,2,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py -q',21,2,1
pylint-dev_pylint-6903_type_hints_rep_1_oracle_comparison.json,clean,pylint-dev__pylint-6903,pylint-dev/pylint,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,61,25,True,25,10,0,0,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest --version',,36,12,0,8,3,4,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py tests/config/test_config.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py tests/config/test_config.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py tests/config/test_config.py',,22,5,0
pylint-dev_pylint-6903_type_hints_rep_1_oracle_comparison.json,degraded,pylint-dev__pylint-6903,pylint-dev/pylint,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,52,25,True,25,10,0,0,3,0,0,,,27,7,1,8,4,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py --benchmark-disable'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py --benchmark-disable'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py --benchmark-disable',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py --benchmark-disable',17,3,1
pylint-dev_pylint-6903_comments_docstrings_rep_2_oracle_comparison.json,clean,pylint-dev__pylint-6903,pylint-dev/pylint,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,51,27,True,27,11,0,0,3,0,0,,,24,7,0,6,3,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py',,18,2,0
pylint-dev_pylint-6903_comments_docstrings_rep_2_oracle_comparison.json,degraded,pylint-dev__pylint-6903,pylint-dev/pylint,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,66,28,True,28,11,0,0,4,0,0,,,38,10,1,12,5,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_lint_run.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_lint_run.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_pylint_runners.py -q',21,3,1
pylint-dev_pylint-6903_remove_tests_rep_3_oracle_comparison.json,clean,pylint-dev__pylint-6903,pylint-dev/pylint,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,62,22,True,22,8,0,0,4,0,0,,,40,14,0,6,5,3,0,/usr/bin/bash -lc 'python3 -m pytest tests/config/test_config.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/config/test_config.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_check_parallel.py -q',,22,3,0
pylint-dev_pylint-6903_remove_tests_rep_3_oracle_comparison.json,degraded,pylint-dev__pylint-6903,pylint-dev/pylint,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-6903/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,52,26,True,26,10,0,0,4,0,0,,,26,8,0,6,3,3,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py tests/config/test_config.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/lint/test_run.py tests/config/test_config.py',,18,3,0
pylint-dev_pylint-4604_naming_rep_0_oracle_comparison.json,clean,pylint-dev__pylint-4604,pylint-dev/pylint,clean,naming,0,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,75,46,True,46,20,1,0,4,0,0,,,29,10,0,4,4,2,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports',,30,2,0
pylint-dev_pylint-4604_naming_rep_0_oracle_comparison.json,degraded,pylint-dev__pylint-4604,pylint-dev/pylint,naming,naming,0,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/naming/rep_0/logs/agent_stdout.jsonl,67,31,True,31,13,0,0,3,0,0,,,36,13,0,4,5,4,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/checkers/unittest_variables.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports',,26,4,0
pylint-dev_pylint-4604_type_hints_rep_1_oracle_comparison.json,clean,pylint-dev__pylint-4604,pylint-dev/pylint,clean,type_hints,1,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,70,25,True,25,10,1,0,3,0,0,,,45,14,0,10,6,4,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports'|/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k 'unused_import or unused_variable or unused_typing_imports'""|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports'|/usr/bin/bash -lc ""./.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k 'unused_import or unused_variable or unused_typing_imports'""",,24,4,0
pylint-dev_pylint-4604_type_hints_rep_1_oracle_comparison.json,degraded,pylint-dev__pylint-4604,pylint-dev/pylint,type_hints,type_hints,1,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,53,29,True,29,12,2,0,3,0,0,,,24,8,0,4,3,2,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest --version'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k ""unused_typing_imports""'",,20,2,0
pylint-dev_pylint-4604_comments_docstrings_rep_2_oracle_comparison.json,clean,pylint-dev__pylint-4604,pylint-dev/pylint,clean,comments_docstrings,2,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,53,31,True,31,13,0,0,3,0,0,,,22,7,0,4,3,1,0,/usr/bin/bash -lc './.pilot-venv-*/bin/python -m pytest tests/test_functional.py -k unused_typing_imports',,20,1,0
pylint-dev_pylint-4604_comments_docstrings_rep_2_oracle_comparison.json,degraded,pylint-dev__pylint-4604,pylint-dev/pylint,comments_docstrings,comments_docstrings,2,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,57,35,True,35,15,1,0,3,0,0,,,22,7,0,4,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports',,22,1,0
pylint-dev_pylint-4604_remove_tests_rep_3_oracle_comparison.json,clean,pylint-dev__pylint-4604,pylint-dev/pylint,clean,remove_tests,3,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,60,42,True,42,18,3,0,4,0,0,,,18,5,0,4,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports',,23,1,0
pylint-dev_pylint-4604_remove_tests_rep_3_oracle_comparison.json,degraded,pylint-dev__pylint-4604,pylint-dev/pylint,remove_tests,remove_tests,3,False,21,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/pylint-dev__pylint-4604/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,56,40,True,40,17,1,0,4,0,0,,,16,4,0,4,3,1,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest tests/test_functional.py -k unused_typing_imports',,21,1,0
scikit-learn_scikit-learn-25232_type_hints_rep_1_oracle_comparison.json,clean,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,clean,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25232/codex-cli/clean/rep_1/logs/agent_stdout.jsonl,62,33,True,33,14,0,0,3,0,0,,,29,9,0,4,6,3,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_fill_value sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_fill_value_nan sklearn/impute/tests/test_impute.py::test_imputation_shape'|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/matplotlib-cache ./.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py'|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/matplotlib-cache ./.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_common.py',,23,3,0
scikit-learn_scikit-learn-25232_type_hints_rep_1_oracle_comparison.json,degraded,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,type_hints,type_hints,1,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25232/codex-cli/type_hints/rep_1/logs/agent_stdout.jsonl,79,39,True,39,17,0,0,3,0,0,,,40,14,0,6,5,3,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py -k ""iterative_imputer_constant_fill_value or iterative_imputer_zero_iters or iterative_imputer_keep_empty_features or iterative_imputer_missing_at_transform""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/tests/test_docstring_parameters.py -k IterativeImputer'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py'",,31,3,0
scikit-learn_scikit-learn-25232_comments_docstrings_rep_2_oracle_comparison.json,clean,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,clean,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25232/codex-cli/clean/rep_2/logs/agent_stdout.jsonl,53,34,True,34,14,0,0,4,0,0,,,19,5,0,4,4,2,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py -k ""iterative_imputer_constant_fill_value or iterative_imputer_missing_at_transform or iterative_imputer_keep_empty_features"" -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py -q'",,19,2,0
scikit-learn_scikit-learn-25232_comments_docstrings_rep_2_oracle_comparison.json,degraded,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,comments_docstrings,comments_docstrings,2,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25232/codex-cli/comments_docstrings/rep_2/logs/agent_stdout.jsonl,72,39,True,39,17,0,0,3,0,0,,,33,10,1,6,6,3,1,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_fill_value sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_nan_fill_value -q'|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/matplotlib-cache ./.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_fill_value sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_nan_fill_value -q'|/usr/bin/bash -lc 'MPLCONFIGDIR=/tmp/matplotlib-cache ./.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py -q',/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_fill_value sklearn/impute/tests/test_impute.py::test_iterative_imputer_constant_nan_fill_value -q',27,3,1
scikit-learn_scikit-learn-25232_remove_tests_rep_3_oracle_comparison.json,clean,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,clean,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25232/codex-cli/clean/rep_3/logs/agent_stdout.jsonl,86,53,True,53,24,0,0,3,0,0,,,33,10,0,6,6,4,0,"/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py -k ""iterative_imputer_custom_fill_value or iterative_imputer_nan_fill_value or iterative_imputer_zero_iters or iterative_imputer_keep_empty_features""'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_common.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_impute.py -k ""iterative_imputer_custom_fill_value or iterative_imputer_nan_fill_value""'",,34,4,0
scikit-learn_scikit-learn-25232_remove_tests_rep_3_oracle_comparison.json,degraded,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,remove_tests,remove_tests,3,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25232/codex-cli/remove_tests/rep_3/logs/agent_stdout.jsonl,70,36,True,36,15,1,0,4,0,0,,,34,11,0,6,5,4,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests/test_common.py -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/impute/tests -q'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/tests/test_common.py -k IterativeImputer -q',,26,4,0
scikit-learn_scikit-learn-25931_naming_rep_0_oracle_comparison.json,clean,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,clean,naming,0,True,0,0,<LOCAL_SWEBENCH_RUN_ROOT>/runs/scikit-learn__scikit-learn-25931/codex-cli/clean/rep_0/logs/agent_stdout.jsonl,46,19,True,19,7,0,0,3,0,0,,,27,8,0,6,4,3,0,/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/ensemble/tests/test_iforest.py::test_iforest_dataframe_feature_names_in_fit sklearn/ensemble/tests/test_iforest.py::test_score_samples sklearn/ensemble/tests/test_iforest.py::test_iforest_chunks_works1 sklearn/ensemble/tests/test_iforest.py::test_iforest_chunks_works2'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/ensemble/tests/test_iforest.py'|/usr/bin/bash -lc './.pilot-venv-py39/bin/python -m pytest sklearn/ensemble/tests/test_iforest.py',,15,3,0
